B_3-14.mp4,1.748321546613238
B_4-1.mp4,-3.3939909684472074
B_4-2.mp4,-4.523052518799227
B_4-3.mp4,-7.307718080137077
B_4-4.mp4,-0.44989028107856927
B_4-5.mp4,-3.494172070191781
B_4-6.mp4,-5.425430601742309
B_4-7.mp4,-3.290868754508913
B_4-8.mp4,-15.159567474613187
B_4-9.mp4,-9.089997086706028
B_4-10.mp4,-11.227121308780669
B_4-11.mp4,-14.096459245928479
B_4-12.mp4,-5.158173623555966
B_4-13.mp4,-4.759291057037942
B_4-14.mp4,-8.949256430363256
B_4-15.mp4,-9.791320821009794
B_4-16.mp4,-7.390957309744176
B_4-17.mp4,-6.888833044757658
B_4-18.mp4,-5.833211810464855
B_4-19.mp4,-12.740170160201334
B_4-20.mp4,-7.080573653743662
B_4-21.mp4,-7.808888395087619
B_4-22.mp4,-5.261540721479418
B_4-23.mp4,-5.40257621120669
B_4-24.mp4,-9.276196878800901
B_4-25.mp4,-4.595811296394911
B_4-26.mp4,-2.68100402234672
B_4-27.mp4,-3.510375965313759
B_4-28.mp4,-3.4604858925347117
B_4-29.mp4,-1.8167191755918661
B_4-30.mp4,-1.504861728368882
B_4-31.mp4,-1.1504841664113028
B_4-32.mp4,-3.418515204541265
B_4-33.mp4,-1.8104926251464433
B_4-34.mp4,0.6059949478064356
B_4-35.mp4,-4.344055274442654
B_5-1.mp4,-7.738109158111315
B_5-2.mp4,-7.822195403169983
B_5-3.mp4,-12.94617444230828
B_5-4.mp4,-7.781508358007693
B_5-5.mp4,-6.434306210763841
B_5-6.mp4,-4.801022290670708
B_5-7.mp4,-7.494499799077672
B_5-8.mp4,-19.662534655576867
B_5-9.mp4,-20.26878095476694
B_5-10.mp4,-26.305299706656662
B_5-11.mp4,-17.326969294348316
B_5-12.mp4,-20.35532340294792
B_5-13.mp4,-12.474108865329919
B_5-14.mp4,-5.01176386475646
B_5-15.mp4,-12.454111526483747
B_5-16.mp4,-14.658224952790787
B_5-17.mp4,-4.19811251055556
B_5-18.mp4,-6.942226838556755
B_5-19.mp4,-10.99083534111002
B_5-20.mp4,-14.920140219274318
B_5-21.mp4,-12.400522695991567
B_5-22.mp4,-11.845905445986698
B_5-23.mp4,-7.373064589304795
B_5-24.mp4,-10.595726742777583
B_5-25.mp4,-13.939570585294565
B_5-26.mp4,-10.384163590253227
B_5-27.mp4,-8.519438630889331
B_5-28.mp4,-10.863290861866679
B_5-29.mp4,-7.608836855397489
B_5-30.mp4,-4.965568912665385
B_5-31.mp4,-6.453250851362409
B_6-1.mp4,-1.4982030567970885
B_6-2.mp4,-11.227881050678059
B_6-3.mp4,-13.677088501922073
B_6-4.mp4,-7.23417145643308
B_6-5.mp4,-6.827642861581671
B_6-6.mp4,-4.714947451043895
B_6-7.mp4,-6.647309829546064
B_6-8.mp4,-5.083823775861671
B_6-9.mp4,-8.606198182685569
B_6-10.mp4,-9.822086462850402
B_6-11.mp4,-14.731371044049203
B_6-12.mp4,-9.274604834233285
B_6-13.mp4,-4.018070228194826
B_6-14.mp4,-2.71988973614883
B_6-15.mp4,-4.407616847305379
B_6-16.mp4,-3.861289926271197
B_6-17.mp4,-5.1519374874762445
B_6-18.mp4,-3.7009269750202387
B_6-19.mp4,-4.282057582691054
B_6-20.mp4,0.7359052823449435
B_7-1.mp4,-1.1686416606551029
B_7-2.mp4,-1.4396409720457095
B_7-3.mp4,-3.5206707769413934
B_7-4.mp4,-4.446637175796132
B_7-5.mp4,-1.2152558651593817
B_7-6.mp4,-1.9717349151180164
B_7-7.mp4,-9.787289402567517
B_7-8.mp4,-6.168933858224183
B_7-9.mp4,1.268555423718245
B_8-1.mp4,-1.6594935266964093
B_8-2.mp4,-0.9640848692646314
B_8-3.mp4,-6.786703797169094
B_8-4.mp4,-13.529089990190782
B_8-5.mp4,-7.996227572549511
B_8-6.mp4,-4.185638286976683
B_8-7.mp4,-5.525621366655082
B_8-8.mp4,-8.374948225047138
B_8-9.mp4,-5.033856214076966
B_8-10.mp4,-2.9996787433887184
B_8-11.mp4,-7.710695710940015
B_8-12.mp4,-11.06296923788637
B_8-13.mp4,-6.835597799768046
B_8-14.mp4,-2.5053740728463
B_8-15.mp4,-10.366383032154406
B_8-16.mp4,-8.27360392560586
B_8-17.mp4,-18.263616518119235
B_8-18.mp4,-15.38297957489265
B_8-19.mp4,-15.710835111803927
B_8-20.mp4,-5.140639174133022
B_8-21.mp4,-5.023634766877873
B_8-22.mp4,-16.695159888841953
B_8-23.mp4,-11.121985862174625
B_8-24.mp4,-14.021630748690574
B_8-25.mp4,-7.3307281074349335
B_8-26.mp4,-8.22556403550771
B_8-27.mp4,-2.965515632998413
B_8-28.mp4,-5.45429692680245
B_8-29.mp4,-3.969683378925751
B_8-30.mp4,-6.727080840327958
B_8-31.mp4,-2.0790798143695253
B_8-32.mp4,-4.455561292768501
B_8-33.mp4,-7.302097551996797
B_8-34.mp4,-5.8180388278439885
B_9-1.mp4,-0.7392976864035657
B_9-2.mp4,-2.3467445749067477
B_9-3.mp4,-2.8164909369995104
B_9-4.mp4,-2.0486490485536
B_9-5.mp4,-5.466241553846042
B_9-6.mp4,-4.071521393090732
B_9-7.mp4,-5.414115296717427
B_9-8.mp4,-7.769114007117374
B_9-9.mp4,-3.6310179742917534
B_9-10.mp4,-3.6894074163280464
B_9-11.mp4,-3.163551027509358
B_9-12.mp4,-9.475295260705824
B_9-13.mp4,-4.850927492839182
B_9-14.mp4,-0.6318160639105826
B_9-15.mp4,0.3762083660688308
B_9-16.mp4,-6.679341564173172
B_9-17.mp4,-0.5035145302662062
B_9-18.mp4,1.1913839314694281
B_9-19.mp4,2.692983073732827
